"TOA5","HC_CR300Series","CR300","13298","CR310.Std.10.04","CPU:221025_KIHS_Hydro_mod_WS500.CR300","4478","Hour1_HongCheon_AWS"
"TIMESTAMP","RECORD","Air_Temp_Avg","RH_Avg","Air_Press_Avg","WS_avg_Avg","WS_max_Max","WD_VCT","HI_NeutronCts_Tot"
"TS","RN","DegC","%","hPa","m/s","m/s","Deg",""
"","","Avg","Avg","Avg","Avg","Max","WVc","Tot"
"2025-02-13 05:00:00",20198,-7.613,59.34,970.19,0.71,2,181.9,952
"2025-02-13 06:00:00",20199,-8.04,59.45,970.6933,0.737,1.9,183.1,976
"2025-02-13 07:00:00",20200,-8.25,59.15,971.1,0.903,2,186.5,933
"2025-02-13 08:00:00",20201,-8.36,58.39,971.5667,0.607,1.5,233.5,978
"2025-02-13 09:00:00",20202,-7.58,58.63,971.9033,0.44,1.3,302.6,962
"2025-02-13 10:00:00",20203,-5.567,52.56,971.8,0.737,2.2,119.5,971
"2025-02-13 11:00:00",20204,-4.223,48.97,971.6766,1.11,3.4,106.5,938
"2025-02-13 12:00:00",20205,-2.847,42.83,971.3433,1.247,3.5,94.9,920
"2025-02-13 13:00:00",20206,-1.11,37.18,970.8734,1.257,4.2,95,957
"2025-02-13 14:00:00",20207,-0.187,31.99,970.1934,1.387,6.8,44.84,1005
"2025-02-13 15:00:00",20208,-0.083,32.95,969.46,1.497,5.3,76.92,984
"2025-02-13 16:00:00",20209,0.473,34.63,969.0833,1.34,5.9,77.18,969
"2025-02-13 17:00:00",20210,0.49,38.53,968.6833,1.187,5.9,69.24,962
"2025-02-13 18:00:00",20211,-0.23,43.19,968.8033,0.753,3.3,7.723,972
"2025-02-13 19:00:00",20212,-1.03,47.58,969.3467,0.62,2.8,3.214,953
"2025-02-13 20:00:00",20213,-1.63,52.8,969.96,0.527,2.6,12.21,989
"2025-02-13 21:00:00",20214,-2.273,57.58,970.4467,0.243,1.5,311.5,996
"2025-02-13 22:00:00",20215,-2.527,66.85,971.0466,0.27,1,245.1,1001
"2025-02-13 23:00:00",20216,-2.773,69.98,971.3367,0.467,1.2,242,926
"2025-02-14 00:00:00",20217,-3.387,72.73,971.3267,0.8,1.4,256.5,922
"2025-02-14 01:00:00",20218,-3.72,76.86,971.2733,0.82,1.7,247.1,994
"2025-02-14 02:00:00",20219,-3.827,77.54,971.3834,0.803,1.6,255.4,943
"2025-02-14 03:00:00",20220,-3.837,77.63,971.5667,0.587,1.6,242.1,998
"2025-02-14 04:00:00",20221,-3.69,77.96,971.17,0.747,1.5,245.8,959
"2025-02-14 05:00:00",20222,-3.923,79.73,971,0.707,1.5,204.8,919
"2025-02-14 06:00:00",20223,-4.233,81.6,971.1,0.517,1.4,220.9,938
"2025-02-14 07:00:00",20224,-4.043,82,971.2333,1.127,1.8,257.1,933
"2025-02-14 08:00:00",20225,-3.577,82.1,971.2433,1.04,1.8,246.5,931
"2025-02-14 09:00:00",20226,-2.803,81.3,971.31,0.647,1.6,241.2,1003
"2025-02-14 10:00:00",20227,-1.59,79.57,971.4366,0.303,1.3,50.37,928
"2025-02-14 11:00:00",20228,-0.22,77.85,971.48,0.843,2.2,86.5,1001
"2025-02-14 12:00:00",20229,1.287,69.62,971.2067,0.923,2.7,68.87,1004
"2025-02-14 13:00:00",20230,2.73,59.74,970.43,0.85,3.3,80,968
"2025-02-14 14:00:00",20231,3.887,54.16,969.56,1.027,3.3,98.3,934
"2025-02-14 15:00:00",20232,4.387,53.4,969.0034,0.763,2.7,86.9,932
"2025-02-14 16:00:00",20233,4.587,50.41,968.9633,0.71,2.7,38.55,972
"2025-02-14 17:00:00",20234,4.47,46.12,968.8967,0.543,3.3,1.302,969
"2025-02-14 18:00:00",20235,3.697,51.21,968.8667,0.383,1.4,294.8,969
"2025-02-14 19:00:00",20236,2.56,60.38,969.0833,0.777,1.4,264.4,920
"2025-02-14 20:00:00",20237,2.147,62.57,969.3234,0.687,1.3,243.1,969
"2025-02-14 21:00:00",20238,1.783,64.26,969.54,0.98,1.5,255,1017
"2025-02-14 22:00:00",20239,1.373,64.44,969.68,0.773,1.5,248.5,919
"2025-02-14 23:00:00",20240,1.107,62.97,969.84,0.987,1.8,250.1,924
"2025-02-15 00:00:00",20241,0.837,59.96,969.8433,0.973,1.8,240.6,1019
"2025-02-15 01:00:00",20242,-0.077,62.13,969.85,0.57,1.6,247.8,978
"2025-02-15 02:00:00",20243,-0.047,57.83,969.5533,0.81,1.4,250.5,980
"2025-02-15 03:00:00",20244,-0.387,59.16,969.0833,0.457,1.3,266.2,961
"2025-02-15 04:00:00",20245,-0.42,58.21,968.78,0.7,1.8,243,979
"2025-02-15 05:00:00",20246,-0.907,63.25,968.3467,0.46,1.6,258.1,972
"2025-02-15 06:00:00",20247,-0.81,64.17,967.9633,0.663,1.3,240,1035
"2025-02-15 07:00:00",20248,-2.053,70.44,968.2067,0.333,1.6,277.5,986
"2025-02-15 08:00:00",20249,-2.98,75.63,968.2067,0.183,1.1,327.6,1012
"2025-02-15 09:00:00",20250,-1.657,75.34,968.2133,0.063,1,0,992
"2025-02-15 10:00:00",20251,-0.373,70.84,967.98,0.07,2,1.893,965
"2025-02-15 11:00:00",20252,1.257,66.73,967.09,0.59,2,23.2,970
"2025-02-15 12:00:00",20253,3.21,52.45,966.5367,0.907,3.2,66.44,982
"2025-02-15 13:00:00",20254,3.927,40.1,965.97,0.987,2.7,95.5,995
"2025-02-15 14:00:00",20255,4.377,42.16,965.23,0.953,3.3,97.1,1045
"2025-02-15 15:00:00",20256,4.883,39.44,964.6067,0.907,4.2,81,1019
"2025-02-15 16:00:00",20257,4.687,37.26,964.2633,0.843,3,67.33,1013
"2025-02-15 17:00:00",20258,3.97,37.3,964.3367,0.78,3.4,20.22,965
"2025-02-15 18:00:00",20259,3.283,46.74,964.5833,0.533,2.3,1.053,980
"2025-02-15 19:00:00",20260,2.117,56.59,964.7567,0.553,1.4,234.2,1002
"2025-02-15 20:00:00",20261,1.263,61.76,965.11,0.62,1.3,256.3,980
"2025-02-15 21:00:00",20262,1.303,64.38,965.5367,0.603,1,238.2,957
"2025-02-15 22:00:00",20263,1.237,68,965.78,0.71,1.2,253.1,1016
"2025-02-15 23:00:00",20264,1.353,68.82,966.3134,0.69,1.2,253.8,925
"2025-02-16 00:00:00",20265,1.093,70.92,966.4033,0.913,1.6,249,971
"2025-02-16 01:00:00",20266,0.353,73.99,966.24,0.827,1.5,244.7,978
"2025-02-16 02:00:00",20267,0.2,75.26,966.06,0.763,1.5,241,1016
"2025-02-16 03:00:00",20268,0.093,76.66,965.8533,1.093,1.8,242.8,952
"2025-02-16 04:00:00",20269,-0.407,79.84,966.0367,0.487,1.4,302.3,941
"2025-02-16 05:00:00",20270,0.07,78.71,966.02,0.65,1.3,264,999
"2025-02-16 06:00:00",20271,0.293,78.49,965.9333,0.577,1.3,250.3,969
"2025-02-16 07:00:00",20272,0.203,78.71,965.68,0.47,1.2,226.6,999
"2025-02-16 08:00:00",20273,0.033,80.7,965.5667,0.503,1.7,258.2,977
"2025-02-16 09:00:00",20274,0.837,79.89,965.6833,0.317,1.1,298.8,990
"2025-02-16 10:00:00",20275,1.98,74.83,965.5767,0.723,2,82.1,966
"2025-02-16 11:00:00",20276,2.73,70.47,964.9267,0.983,2.7,78.37,963
"2025-02-16 12:00:00",20277,3.433,67.36,964.62,1.12,3.4,89.5,904
"2025-02-16 13:00:00",20278,4.557,63.76,964.02,1.073,3.4,88,982
"2025-02-16 14:00:00",20279,5.17,60.22,963.3,1.117,4.6,80.9,993
"2025-02-16 15:00:00",20280,4.92,63.08,963.1067,0.97,3.5,62.02,1001
"2025-02-16 16:00:00",20281,4.623,67.78,962.9434,0.83,3.4,67.18,1003
"2025-02-16 17:00:00",20282,4.27,70.57,962.87,0.64,2.4,44.62,993
"2025-02-16 18:00:00",20283,3.883,72.31,962.7933,0.21,1.3,348.9,1020
"2025-02-16 19:00:00",20284,3.367,75,962.5867,0.377,1,281.8,1075
"2025-02-16 20:00:00",20285,3.26,76.25,962.7833,0.227,1.2,0.578,1034
"2025-02-16 21:00:00",20286,2.863,77.58,963.04,0.477,2.1,357.4,1012
"2025-02-16 22:00:00",20287,2.4,76.1,963.6866,0.823,3.1,117.7,952
"2025-02-16 23:00:00",20288,1.863,74.18,964.3267,0.86,4.4,99.2,968
"2025-02-17 00:00:00",20289,0.74,72.04,964.7733,0.787,3.7,112.6,1007
"2025-02-17 01:00:00",20290,-0.273,73.01,965.2633,0.837,3.4,101.2,1016
"2025-02-17 02:00:00",20291,-1.267,68.72,965.9067,0.89,3.8,92.8,970
"2025-02-17 03:00:00",20292,-2.53,59.61,966.3333,1.103,3.9,91.9,973
"2025-02-17 04:00:00",20293,-3.417,55.64,966.5867,0.897,3.4,118.3,994
"2025-02-17 05:00:00",20294,-4.133,49.8,967.2567,0.783,3.5,114.1,1034
"2025-02-17 06:00:00",20295,-4.617,45.06,968.6433,0.877,4.2,103.4,930
"2025-02-17 07:00:00",20296,-5.12,43.02,969.3,0.85,4.2,93.8,972
"2025-02-17 08:00:00",20297,-5.447,39.59,969.8,0.663,2.2,139.7,974
"2025-02-17 09:00:00",20298,-4.813,39.57,970.3734,0.777,6,115.5,944
"2025-02-17 10:00:00",20299,-3.597,35.85,970.6833,1.217,6,74.5,973
"2025-02-17 11:00:00",20300,-2.667,32.38,970.61,1.403,5.1,83.2,940
"2025-02-17 12:00:00",20301,-1.933,30.03,970.3766,1.293,4.7,16.02,970
"2025-02-17 13:00:00",20302,-0.75,27.45,969.7567,1.4,4.7,61.47,966
"2025-02-17 14:00:00",20303,-0.203,24.12,969.1033,1.567,5.8,61.5,913
"2025-02-17 15:00:00",20304,-0.203,24.03,969.1166,1.623,5.7,64.71,923
"2025-02-17 16:00:00",20305,-0.157,24.17,969.28,1.41,6.5,53.46,979
"2025-02-17 17:00:00",20306,-0.717,24.05,969.5133,1.34,5.2,83.4,1054
"2025-02-17 18:00:00",20307,-1.303,26.36,969.6866,1.163,5.8,100,972
"2025-02-17 19:00:00",20308,-2.333,32.7,969.93,0.71,2.6,38.19,935
"2025-02-17 20:00:00",20309,-3.017,38.1,970.5634,0.863,3.9,29.65,983
"2025-02-17 21:00:00",20310,-3.717,43.36,970.87,0.983,3.7,136.4,953
"2025-02-17 22:00:00",20311,-4.33,47.64,971.18,0.61,2.9,308.5,901
"2025-02-17 23:00:00",20312,-4.897,51.7,971.3834,0.667,3.1,250.4,949
"2025-02-18 00:00:00",20313,-5.51,55.87,971.3433,0.573,2.2,216.9,919
"2025-02-18 01:00:00",20314,-6.167,58.62,971.5067,0.57,1.9,208.4,968
"2025-02-18 02:00:00",20315,-6.803,61.43,971.66,0.6,2.3,211.8,949
"2025-02-18 03:00:00",20316,-7.327,64.31,971.8633,0.767,3,195.5,976
"2025-02-18 04:00:00",20317,-7.863,66.06,971.83,0.827,2.1,185.6,1051
"2025-02-18 05:00:00",20318,-8.12,66.1,971.92,0.703,1.8,173.5,969
"2025-02-18 06:00:00",20319,-8.29,65.31,971.9534,0.72,2.9,170.5,958
"2025-02-18 07:00:00",20320,-8.77,65.27,972.2433,0.55,2.7,282.2,946
"2025-02-18 08:00:00",20321,-8.76,60.97,972.6067,0.687,2.3,156.4,1014
"2025-02-18 09:00:00",20322,-8.07,56.61,973.0667,0.773,2.7,122.9,923
"2025-02-18 10:00:00",20323,-6.667,49.08,973.0634,0.943,3.6,90.2,929
"2025-02-18 11:00:00",20324,-5.45,40.81,972.7633,1.047,3.7,50.73,907
"2025-02-18 12:00:00",20325,-4.093,34.57,972.18,1.38,4.9,117.3,1005
"2025-02-18 13:00:00",20326,-2.903,31.03,971.4067,1.457,5.2,82.5,964
"2025-02-18 14:00:00",20327,-2.23,28.3,970.9167,1.533,5.5,87.8,965
"2025-02-18 15:00:00",20328,-1.897,28.96,970.39,1.6,5.9,61.76,952
"2025-02-18 16:00:00",20329,-1.89,28.76,969.9833,1.423,5.9,64.6,942
"2025-02-18 17:00:00",20330,-2.123,28.91,969.7733,1.243,5.1,63.44,978
"2025-02-18 18:00:00",20331,-2.937,31.43,970.1,0.963,4.5,11.94,964
"2025-02-18 19:00:00",20332,-3.703,30.62,970.7,0.75,2.9,358.4,966
"2025-02-18 20:00:00",20333,-4.31,31.98,971.3766,0.763,2.5,167.8,944
"2025-02-18 21:00:00",20334,-5.097,35,971.74,0.78,2.3,169.9,932
"2025-02-18 22:00:00",20335,-5.677,38.54,972.38,0.753,3.1,185.8,940
"2025-02-18 23:00:00",20336,-6.323,43.04,972.5867,0.537,2.5,329.2,927
"2025-02-19 00:00:00",20337,-6.943,46.13,972.7667,0.597,2.4,160.7,954
"2025-02-19 01:00:00",20338,-7.563,50.32,973.1067,0.7,2.4,164.7,953
"2025-02-19 02:00:00",20339,-8.07,53.26,973.5034,0.84,1.9,167.1,970
"2025-02-19 03:00:00",20340,-8.64,55.99,973.62,0.607,1.5,188,902
"2025-02-19 04:00:00",20341,-9.01,57.48,973.4966,0.8,1.5,194.2,917
"2025-02-19 05:00:00",20342,-9.72,61.03,973.4033,0.623,1.3,227.3,941
"2025-02-19 06:00:00",20343,-9.91,61.88,973.43,0.917,1.6,252.1,941
"2025-02-19 07:00:00",20344,-10.3,63.54,973.7133,1.047,1.6,253.3,964
"2025-02-19 08:00:00",20345,-10.36,64.24,974.0867,0.72,1.5,247,969
"2025-02-19 09:00:00",20346,-8.96,61.76,974.5733,0.177,1.3,356.1,980
"2025-02-19 10:00:00",20347,-7.127,55.63,974.9167,0.94,4.1,89.2,932
"2025-02-19 11:00:00",20348,-6.007,49.43,974.9567,1.34,3.2,102.9,925
"2025-02-19 12:00:00",20349,-4.81,44.72,974.6433,1.57,4.9,86.7,927
"2025-02-19 13:00:00",20350,-3.387,40.36,973.8833,1.563,6.2,96,953
"2025-02-19 14:00:00",20351,-2.463,36.61,973.2067,1.44,4,77.13,998
"2025-02-19 15:00:00",20352,-2.243,35.51,972.9167,1.367,4.4,80.1,933
"2025-02-19 16:00:00",20353,-2.35,35.1,972.9167,1.22,3.9,90.2,959
"2025-02-19 17:00:00",20354,-2.737,37.43,973.14,1.043,4.5,66.2,997
"2025-02-19 18:00:00",20355,-3.163,38.8,973.4833,0.763,2.8,19.65,968
"2025-02-19 19:00:00",20356,-4.11,40.79,973.9267,0.597,3.5,349.1,932
"2025-02-19 20:00:00",20357,-4.997,42.6,974.5933,0.523,2.1,1.893,900
"2025-02-19 21:00:00",20358,-5.34,42.41,975.1167,0.577,1.4,192.6,994
"2025-02-19 22:00:00",20359,-5.903,43.83,975.7433,0.583,1.8,209.9,938
"2025-02-19 23:00:00",20360,-6.523,45.52,975.8067,0.617,2.7,185.7,883
"2025-02-20 00:00:00",20361,-7.123,46.8,975.78,0.537,1.9,208.8,904
"2025-02-20 01:00:00",20362,-7.843,49.72,975.8933,0.663,1.7,206.6,951
"2025-02-20 02:00:00",20363,-8.22,50.61,975.91,0.743,1.5,178.6,938
"2025-02-20 03:00:00",20364,-9,54.32,976.0267,0.707,1.4,227.1,1001
"2025-02-20 04:00:00",20365,-9.38,56.05,976.08,0.74,1.4,236.6,968
"2025-02-20 05:00:00",20366,-9.7,57.1,976.1667,0.657,1.5,248,985
"2025-02-20 06:00:00",20367,-10.17,59.78,976.2233,0.3,1.3,281.5,889
"2025-02-20 07:00:00",20368,-10.29,60.69,976.3933,1.07,1.9,251.7,896
"2025-02-20 08:00:00",20369,-10.56,61.47,976.7966,0.75,1.9,256.7,865
"2025-02-20 09:00:00",20370,-9.32,59.62,977.3,0.07,1.7,5.985,901
"2025-02-20 10:00:00",20371,-7.44,55.58,977.2933,0.693,2.4,73.93,881
"2025-02-20 11:00:00",20372,-6.02,50.41,977.2833,1.297,4,88.8,957
"2025-02-20 12:00:00",20373,-4.903,45.59,976.76,1.277,4,81.1,928
"2025-02-20 13:00:00",20374,-3.537,39.66,975.8667,1.307,4.2,57.73,891
"2025-02-20 14:00:00",20375,-2.75,36.88,974.83,1.54,5.3,99.1,925
"2025-02-20 15:00:00",20376,-2.19,34.25,974.1167,1.383,6,85.1,955
"2025-02-20 16:00:00",20377,-2.097,32.84,973.8633,1.257,6.3,84.1,894
"2025-02-20 17:00:00",20378,-2.227,32.69,974.0233,1.08,4.4,70.6,907
"2025-02-20 18:00:00",20379,-2.79,35.04,974.2267,0.807,4.2,34.76,972
"2025-02-20 19:00:00",20380,-3.867,37.82,974.6167,0.57,2.6,342.1,919
"2025-02-20 20:00:00",20381,-4.543,40.01,975.22,0.44,1.4,327,919
"2025-02-20 21:00:00",20382,-5.247,42.91,975.6367,0.48,1.9,249.2,898
"2025-02-20 22:00:00",20383,-5.6,44.08,976.03,0.69,1.9,188.1,936
"2025-02-20 23:00:00",20384,-6.397,45.28,976.2667,0.517,2.4,238.5,965
"2025-02-21 00:00:00",20385,-6.937,45.48,976.1367,0.653,2.4,195.6,931
"2025-02-21 01:00:00",20386,-7.58,46.66,976.2333,0.593,1.4,208.1,934
"2025-02-21 02:00:00",20387,-7.957,47.8,976.2233,1.153,2.4,167.2,932
"2025-02-21 03:00:00",20388,-8.55,50.35,976.4767,0.893,2.4,185.8,897
"2025-02-21 04:00:00",20389,-9.2,53.37,976.54,0.633,1.4,217.3,925
"2025-02-21 05:00:00",20390,-9.32,54.67,976.3766,0.443,1.1,246.5,928
"2025-02-21 06:00:00",20391,-10.02,57.82,976.64,0.74,1.7,259.6,890
"2025-02-21 07:00:00",20392,-10.36,59.25,976.94,0.663,1.6,254.4,896
"2025-02-21 08:00:00",20393,-10.17,58.72,977.16,0.633,1.5,256.3,911
"2025-02-21 09:00:00",20394,-9.36,59.43,977.5267,0.157,1.2,340.4,961
"2025-02-21 10:00:00",20395,-7.34,55.65,977.6567,0.67,2.5,62.88,939
"2025-02-21 11:00:00",20396,-6.113,51.95,977.42,1.197,3.7,103.3,848
"2025-02-21 12:00:00",20397,-5.007,45.74,977.0333,1.397,3.5,77.53,900
"2025-02-21 13:00:00",20398,-3.693,38.72,976.3567,1.38,4.1,89.4,957
"2025-02-21 14:00:00",20399,-2.57,36.55,975.38,1.483,5.7,90.7,899
"2025-02-21 15:00:00",20400,-1.79,32.94,974.9067,1.453,5,78.21,919
"2025-02-21 16:00:00",20401,-1.7,32.14,974.9,1.423,5.2,85.3,874
"2025-02-21 17:00:00",20402,-2.127,32.82,974.9833,1.12,4.7,42.34,934
"2025-02-21 18:00:00",20403,-2.72,35.42,975.2067,0.95,4.7,34.25,945
"2025-02-21 19:00:00",20404,-3.6,37.73,975.6334,0.69,3.6,6.102,969
"2025-02-21 20:00:00",20405,-4.703,42.24,975.9767,0.397,3.2,350.7,950
"2025-02-21 21:00:00",20406,-5.317,45.31,976.1866,0.197,1.3,359.7,923
"2025-02-21 22:00:00",20407,-5.773,45.36,976.48,0.327,1.4,322.6,885
"2025-02-21 23:00:00",20408,-6.327,42.54,976.61,0.507,1.6,289,931
"2025-02-22 00:00:00",20409,-6.623,41.11,976.8467,0.897,4.3,35.03,964
"2025-02-22 01:00:00",20410,-7.497,44.26,977.3766,0.703,2.8,10.1,908
"2025-02-22 02:00:00",20411,-8.04,46.94,977.7667,0.703,2.9,166.2,908
"2025-02-22 03:00:00",20412,-8.35,50.28,977.8033,0.677,2.3,181.8,916
"2025-02-22 04:00:00",20413,-8.56,55.23,977.78,0.937,3.5,172.8,927
"2025-02-22 05:00:00",20414,-9.05,59.81,977.6934,0.827,3.2,189.1,887
"2025-02-22 06:00:00",20415,-9.31,63.07,977.89,0.487,1.3,308,916
"2025-02-22 07:00:00",20416,-9.46,65.13,978.1567,0.697,1.9,209.8,933
"2025-02-22 08:00:00",20417,-9.64,65.69,978.5967,0.8,1.7,252.7,911
"2025-02-22 09:00:00",20418,-8.54,64.48,979.1533,0.133,1.1,5.475,914
"2025-02-22 10:00:00",20419,-6.673,59.52,979.3967,1.087,2.9,102.1,984
"2025-02-22 11:00:00",20420,-5.44,53.24,979.0634,1.277,3.5,110.6,912
"2025-02-22 12:00:00",20421,-4.1,45.51,978.6433,1.33,3.3,80,978
"2025-02-22 13:00:00",20422,-2.603,41.94,978.0867,1.307,4.5,92.4,945
"2025-02-22 14:00:00",20423,-1.483,36.53,977.1234,1.43,4.1,91.9,853
"2025-02-22 15:00:00",20424,-1.137,37.35,976.69,1.447,5.1,80.1,956
"2025-02-22 16:00:00",20425,-0.993,36.89,976.6733,1.157,5.4,83.9,879
"2025-02-22 17:00:00",20426,-1.37,33.61,976.6033,1.043,4.6,57.03,985
"2025-02-22 18:00:00",20427,-2.08,35.4,976.51,0.663,3.8,14.38,987
"2025-02-22 19:00:00",20428,-2.98,35.35,976.86,0.473,2.7,350.8,989
"2025-02-22 20:00:00",20429,-3.767,37.85,977.2833,0.533,1.8,320.9,914
"2025-02-22 21:00:00",20430,-4.473,40.09,977.5767,0.477,1.5,201.1,966
"2025-02-22 22:00:00",20431,-5.17,45.48,977.9133,0.577,1.4,229.2,898
"2025-02-22 23:00:00",20432,-5.75,50.05,978.0333,0.537,1.2,210.2,930
"2025-02-23 00:00:00",20433,-6.523,54.24,977.8734,0.703,1.3,251.8,939
"2025-02-23 01:00:00",20434,-7.223,58.47,977.9833,0.587,1.5,230.7,957
"2025-02-23 02:00:00",20435,-7.72,54.98,977.9434,0.713,2.6,195.2,927
"2025-02-23 03:00:00",20436,-8.28,55.13,978.1,0.603,1.5,197.7,928
"2025-02-23 04:00:00",20437,-8.87,57.13,977.9467,0.793,2.5,199.2,920
"2025-02-23 05:00:00",20438,-9.36,59.09,977.7433,0.95,2.3,188,935
"2025-02-23 06:00:00",20439,-9.98,62.01,977.5733,0.73,1.5,248.3,942
"2025-02-23 07:00:00",20440,-10.14,62.26,977.75,0.913,1.5,245.8,900
"2025-02-23 08:00:00",20441,-10.42,64.23,977.7667,0.95,1.7,251.7,955
"2025-02-23 09:00:00",20442,-8.96,60.37,977.84,0.41,1.9,55.7,920
"2025-02-23 10:00:00",20443,-7.36,53.77,977.7433,1.197,5.5,74.27,941
"2025-02-23 11:00:00",20444,-6.337,50.03,977.4633,1.353,5.5,68.06,958
"2025-02-23 12:00:00",20445,-5.287,43.94,976.7733,1.587,6.5,71.85,939
"2025-02-23 13:00:00",20446,-4.4,38.87,975.81,1.627,5.3,83.1,964
"2025-02-23 14:00:00",20447,-3.98,37.31,974.9567,1.553,4.2,82.5,918
"2025-02-23 15:00:00",20448,-3.77,34.31,974.35,1.447,4.5,88.7,943
"2025-02-23 16:00:00",20449,-3.697,33.08,974.22,1.383,5.4,36.75,949
"2025-02-23 17:00:00",20450,-3.793,33.67,974.3533,0.993,5.3,40.5,977
"2025-02-23 18:00:00",20451,-4.373,36.21,974.58,1.057,4.2,80.2,920
"2025-02-23 19:00:00",20452,-5.187,38.71,975.0367,0.73,3.4,146.9,943
"2025-02-23 20:00:00",20453,-5.867,40.64,975.4733,0.633,3.7,200.8,976
"2025-02-23 21:00:00",20454,-6.367,42.24,975.8367,0.62,2.9,206.2,958
"2025-02-23 22:00:00",20455,-6.84,44.06,976.1433,0.723,2.7,169.7,956
"2025-02-23 23:00:00",20456,-7.397,47.95,976.3667,0.763,2.9,140.4,947
"2025-02-24 00:00:00",20457,-8.11,51.1,976.4167,0.7,3.1,156.9,935
"2025-02-24 01:00:00",20458,-8.67,53.53,976.47,0.903,2.1,170.1,920
"2025-02-24 02:00:00",20459,-9.05,55.4,976.7933,0.61,1.6,188.4,906
"2025-02-24 03:00:00",20460,-9.75,58.71,976.93,0.67,1.2,248.7,950
"2025-02-24 04:00:00",20461,-10.34,61.59,976.9167,1.057,1.6,254.6,945
"2025-02-24 05:00:00",20462,-10.6,63.36,977.01,0.803,1.4,253,875
"2025-02-24 06:00:00",20463,-10.7,64.49,977.12,0.653,1.5,236,931
"2025-02-24 07:00:00",20464,-10.84,66.02,977.23,0.72,1.4,237.3,899
"2025-02-24 08:00:00",20465,-10.77,67.11,977.5467,0.497,1.2,239.5,915
"2025-02-24 09:00:00",20466,-9.17,63.34,978.13,0.157,2.2,0.741,941
"2025-02-24 10:00:00",20467,-7.097,57.78,978.71,0.917,3.1,94.7,865
"2025-02-24 11:00:00",20468,-5.837,52.51,978.83,1.413,3.8,109.6,1010
"2025-02-24 12:00:00",20469,-4.61,45.88,978.6467,1.277,3.8,61.79,925
"2025-02-24 13:00:00",20470,-2.847,41.18,978.1433,1.177,4.6,56.3,893
"2025-02-24 14:00:00",20471,-1.347,37.22,977.3367,1.25,4.4,77.36,981
"2025-02-24 15:00:00",20472,-0.62,34.43,976.76,1.283,4.5,81.3,958
"2025-02-24 16:00:00",20473,-0.183,31.69,976.7267,1.217,3.9,76.85,929
"2025-02-24 17:00:00",20474,-0.36,31.65,976.6967,1.017,3.6,74.63,935
"2025-02-24 18:00:00",20475,-0.823,32.4,976.8734,0.717,3.4,3.433,960
"2025-02-24 19:00:00",20476,-1.553,34.56,977.5533,0.467,2,336.7,908
"2025-02-24 20:00:00",20477,-2.297,37.68,978.0167,0.597,1.4,242.7,890
"2025-02-24 21:00:00",20478,-2.807,40.33,978.0667,0.817,1.3,253.6,863
"2025-02-24 22:00:00",20479,-3.377,42.82,978.5167,0.693,1.4,251.4,907
"2025-02-24 23:00:00",20480,-4.087,46.44,979.0267,0.91,1.6,260.5,922
"2025-02-25 00:00:00",20481,-4.637,49.84,978.6767,0.963,2.1,243.3,891
"2025-02-25 01:00:00",20482,-4.97,55.21,978.0667,1.143,2.3,250,976
"2025-02-25 02:00:00",20483,-5.403,57.91,977.7233,0.973,2,208.7,903
"2025-02-25 03:00:00",20484,-6.127,61.68,977.82,0.847,1.7,245.1,921
"2025-02-25 04:00:00",20485,-6.237,63.13,977.7667,0.813,1.7,242.5,923
"2025-02-25 05:00:00",20486,-6.347,65.9,977.65,0.85,1.6,248.2,878
"2025-02-25 06:00:00",20487,-6.243,68.98,977.5833,0.983,1.7,251.7,903
"2025-02-25 07:00:00",20488,-6.123,74.09,977,0.917,2.2,235.3,881
"2025-02-25 08:00:00",20489,-6.04,78.63,976.4867,0.867,2.2,210.1,913
"2025-02-25 09:00:00",20490,-4.773,79.28,977.04,0.437,1.3,112.7,949
"2025-02-25 10:00:00",20491,-3.293,78.94,976.7267,0.887,2.5,90.2,952
"2025-02-25 11:00:00",20492,-1.91,74.99,976.23,1.16,3.2,82.2,933
"2025-02-25 12:00:00",20493,-0.277,65.6,975.0767,1.363,3.8,97.1,943
"2025-02-25 13:00:00",20494,1.493,56.62,973.5933,1.43,4,66.75,921
"2025-02-25 14:00:00",20495,2.007,52.12,972.4867,1.47,5.8,58.63,973
"2025-02-25 15:00:00",20496,2.33,52.21,971.8167,1.48,5.2,64.01,943
"2025-02-25 16:00:00",20497,2.78,51.64,971.4767,1.28,5.1,63.48,931
"2025-02-25 17:00:00",20498,2.193,55.38,971.14,0.993,4.1,73.62,923
"2025-02-25 18:00:00",20499,1.47,60.52,970.78,0.947,3.3,57.95,995
"2025-02-25 19:00:00",20500,0.827,64.94,971.1433,0.747,3.3,57.7,972
"2025-02-25 20:00:00",20501,0.56,68.95,971.4133,0.553,2.1,23.72,910
"2025-02-25 21:00:00",20502,0.34,70.2,971.2433,0.313,1.9,0.823,952
"2025-02-25 22:00:00",20503,0.253,71.55,971.2267,0.52,3.6,7.675,921
"2025-02-25 23:00:00",20504,0.173,74.78,971.2067,0.463,2.3,356.1,954
"2025-02-26 00:00:00",20505,0.167,76.54,971.0967,0.46,1.9,0,898
"2025-02-26 01:00:00",20506,0.107,78.04,970.9167,0.443,2.1,1.904,974
"2025-02-26 02:00:00",20507,0.05,78.88,971.05,0.397,1.2,1.075,964
"2025-02-26 03:00:00",20508,-0.157,80.3,970.9833,0.323,1.3,358,919
