"TOA5","CRNP_1","CR300","13298","CR310.Std.10.04","CPU:221025_KIHS_Hydro_mod_WS500.CR300","4478","Hour1_HongCheon_AWS"
"TIMESTAMP","RECORD","Air_Temp_Avg","RH_Avg","Air_Press_Avg","WS_avg_Avg","WS_max_Max","WD_VCT","HI_NeutronCts_Tot"
"TS","RN","DegC","%","hPa","m/s","m/s","Deg",""
"","","Avg","Avg","Avg","Avg","Max","WVc","Tot"
"2025-02-24 20:00:00",20477,-2.297,37.68,978.0167,0.597,1.4,242.7,890
"2025-02-24 21:00:00",20478,-2.807,40.33,978.0667,0.817,1.3,253.6,863
"2025-02-24 22:00:00",20479,-3.377,42.82,978.5167,0.693,1.4,251.4,907
"2025-02-24 23:00:00",20480,-4.087,46.44,979.0267,0.91,1.6,260.5,922
"2025-02-25 00:00:00",20481,-4.637,49.84,978.6767,0.963,2.1,243.3,891
"2025-02-25 01:00:00",20482,-4.97,55.21,978.0667,1.143,2.3,250,976
"2025-02-25 02:00:00",20483,-5.403,57.91,977.7233,0.973,2,208.7,903
"2025-02-25 03:00:00",20484,-6.127,61.68,977.82,0.847,1.7,245.1,921
"2025-02-25 04:00:00",20485,-6.237,63.13,977.7667,0.813,1.7,242.5,923
"2025-02-25 05:00:00",20486,-6.347,65.9,977.65,0.85,1.6,248.2,878
"2025-02-25 06:00:00",20487,-6.243,68.98,977.5833,0.983,1.7,251.7,903
"2025-02-25 07:00:00",20488,-6.123,74.09,977,0.917,2.2,235.3,881
"2025-02-25 08:00:00",20489,-6.04,78.63,976.4867,0.867,2.2,210.1,913
"2025-02-25 09:00:00",20490,-4.773,79.28,977.04,0.437,1.3,112.7,949
"2025-02-25 10:00:00",20491,-3.293,78.94,976.7267,0.887,2.5,90.2,952
"2025-02-25 11:00:00",20492,-1.91,74.99,976.23,1.16,3.2,82.2,933
"2025-02-25 12:00:00",20493,-0.277,65.6,975.0767,1.363,3.8,97.1,943
"2025-02-25 13:00:00",20494,1.493,56.62,973.5933,1.43,4,66.75,921
"2025-02-25 14:00:00",20495,2.007,52.12,972.4867,1.47,5.8,58.63,973
"2025-02-25 15:00:00",20496,2.33,52.21,971.8167,1.48,5.2,64.01,943
"2025-02-25 16:00:00",20497,2.78,51.64,971.4767,1.28,5.1,63.48,931
"2025-02-25 17:00:00",20498,2.193,55.38,971.14,0.993,4.1,73.62,923
"2025-02-25 18:00:00",20499,1.47,60.52,970.78,0.947,3.3,57.95,995
"2025-02-25 19:00:00",20500,0.827,64.94,971.1433,0.747,3.3,57.7,972
"2025-02-25 20:00:00",20501,0.56,68.95,971.4133,0.553,2.1,23.72,910
"2025-02-25 21:00:00",20502,0.34,70.2,971.2433,0.313,1.9,0.823,952
"2025-02-25 22:00:00",20503,0.253,71.55,971.2267,0.52,3.6,7.675,921
"2025-02-25 23:00:00",20504,0.173,74.78,971.2067,0.463,2.3,356.1,954
"2025-02-26 00:00:00",20505,0.167,76.54,971.0967,0.46,1.9,0,898
"2025-02-26 01:00:00",20506,0.107,78.04,970.9167,0.443,2.1,1.904,974
"2025-02-26 02:00:00",20507,0.05,78.88,971.05,0.397,1.2,1.075,964
"2025-02-26 03:00:00",20508,-0.157,80.3,970.9833,0.323,1.3,358,919
"2025-02-26 04:00:00",20509,-0.417,81.9,970.89,0.29,1.1,334.4,989
"2025-02-26 05:00:00",20510,-0.517,82.6,970.9333,0.137,1,334,946
"2025-02-26 06:00:00",20511,-0.823,84.9,971.2,0.253,1.1,332.3,927
"2025-02-26 07:00:00",20512,-0.823,86.7,971.3667,0.337,1.1,348.4,936
"2025-02-26 08:00:00",20513,-0.93,87.9,971.5867,0.043,0.7,348.6,945
"2025-02-26 09:00:00",20514,-0.13,85.9,972.16,0.563,1.5,63.8,949
"2025-02-26 10:00:00",20515,1.24,77.28,972.5466,0.953,3.2,82.9,905
"2025-02-26 11:00:00",20516,2.18,63.8,972.3533,1.08,3.2,84.1,953
"2025-02-26 12:00:00",20517,3.383,47.82,972.34,1.42,4.7,74.21,970
"2025-02-26 13:00:00",20518,4.27,36.56,971.8933,1.65,5.3,36.56,920
"2025-02-26 14:00:00",20519,4.797,28.97,971.0367,1.703,5.7,59.01,957
"2025-02-26 15:00:00",20520,4.91,25.54,970.51,1.68,5.4,66.54,991
"2025-02-26 16:00:00",20521,4.633,25.43,970.2033,1.283,5.4,22.62,990
"2025-02-26 17:00:00",20522,4.147,23.02,970.1234,1.27,5.3,96.8,967
"2025-02-26 18:00:00",20523,3.26,24.03,970.46,0.883,4.4,5.209,966
"2025-02-26 19:00:00",20524,2.04,26.24,970.83,0.423,1.5,308.1,1010
"2025-02-26 20:00:00",20525,1.003,26.95,971.1,0.42,1.8,253.1,998
"2025-02-26 21:00:00",20526,0.527,28.69,971.4434,0.583,1.8,194.8,921
"2025-02-26 22:00:00",20527,-0.447,32.85,972.11,0.743,1.5,258.1,936
"2025-02-26 23:00:00",20528,-0.597,31.76,972.64,0.47,1.6,222.4,920
"2025-02-27 00:00:00",20529,-1.167,32.71,972.7634,0.527,1.6,238.2,891
"2025-02-27 01:00:00",20530,-1.097,30.83,972.87,0.8,1.6,238.3,920
"2025-02-27 02:00:00",20531,-0.93,28.69,972.9567,0.983,1.9,243,994
"2025-02-27 03:00:00",20532,-1.177,28.57,972.6567,0.85,1.5,243.3,944
"2025-02-27 04:00:00",20533,-1.637,28.71,972.1533,0.767,1.8,235.3,962
"2025-02-27 05:00:00",20534,-1.503,27.3,971.8934,0.733,1.7,238,988
"2025-02-27 06:00:00",20535,-1.363,25.77,972.22,0.633,1.7,236.1,966
"2025-02-27 07:00:00",20536,-1.49,25.53,972.3834,0.46,1.6,249.5,932
"2025-02-27 08:00:00",20537,-0.953,22.87,972.5067,0.51,1.4,230.8,975
"2025-02-27 09:00:00",20538,-0.32,29.44,973.21,0.063,1,357.2,969
"2025-02-27 10:00:00",20539,0.783,32.78,973.62,0.43,2.3,13.36,988
"2025-02-27 11:00:00",20540,3.513,19.45,973.3066,0.97,2.7,61.39,958
"2025-02-27 12:00:00",20541,4.85,18.17,972.8467,0.953,3.5,65.74,968
"2025-02-27 13:00:00",20542,6.477,18.32,971.9467,1.04,3.2,97.3,948
"2025-02-27 14:00:00",20543,8.05,18.31,970.7733,1.08,3.4,67.27,984
"2025-02-27 15:00:00",20544,8.43,17.4,970.0133,1.243,3.9,61.45,992
"2025-02-27 16:00:00",20545,8.19,18.18,969.2,0.89,3.5,21.85,1015
"2025-02-27 17:00:00",20546,7.917,18.91,968.88,0.803,3.8,356.4,1002
"2025-02-27 18:00:00",20547,7.13,19.96,968.6033,0.433,1.9,354.5,962
"2025-02-27 19:00:00",20548,6.48,20.24,968.7,0.637,1.4,248.5,1000
"2025-02-27 20:00:00",20549,5.757,21.5,968.73,0.873,1.8,241.7,1013
"2025-02-27 21:00:00",20550,5.223,22.03,968.5733,0.717,1.7,235.4,981
"2025-02-27 22:00:00",20551,5.327,21.47,968.8134,0.753,1.6,243,997
"2025-02-27 23:00:00",20552,4.81,22.37,968.9,0.887,1.7,245.6,1005
"2025-02-28 00:00:00",20553,3.647,25.69,969.1667,0.557,1.7,281.7,971
"2025-02-28 01:00:00",20554,2.157,31.51,969.6633,0.423,1.7,319.6,943
"2025-02-28 02:00:00",20555,2.41,28.57,969.8134,0.33,1.3,317.2,939
"2025-02-28 03:00:00",20556,3.21,39.01,969.6367,0.393,1.4,313,953
"2025-02-28 04:00:00",20557,2.567,48.26,969.14,0.22,1.4,349.5,955
"2025-02-28 05:00:00",20558,3.103,50.62,968.61,0.72,1.5,250,966
"2025-02-28 06:00:00",20559,2.613,51.33,968.5433,0.507,1.4,252.3,929
"2025-02-28 07:00:00",20560,2.573,55.85,968.4867,0.793,1.8,241.8,993
"2025-02-28 08:00:00",20561,2.533,59.65,968.5267,0.693,2,253.9,983
"2025-02-28 09:00:00",20562,3.033,62.6,969.0533,0.2,1.1,319.6,982
"2025-02-28 10:00:00",20563,4.437,54.31,969.56,0.5,2.2,319.7,974
"2025-02-28 11:00:00",20564,5.267,47.9,970.2233,0.467,2.2,28.67,1023
"2025-02-28 12:00:00",20565,5.657,50.08,970.6766,0.46,1.6,65.52,1034
"2025-02-28 13:00:00",20566,5.907,47.91,970.89,0.663,2.2,71.24,953
"2025-02-28 14:00:00",20567,6.39,46.86,970.4667,0.723,2.4,75.23,930
"2025-02-28 15:00:00",20568,7.253,51.42,969.9467,1.08,4,81.2,960
"2025-02-28 16:00:00",20569,7.603,55.31,969.81,0.877,3.1,76.08,994
"2025-02-28 17:00:00",20570,7.753,53.08,969.5033,0.597,2.7,325.5,946
"2025-02-28 18:00:00",20571,7.497,53.19,969.48,0.437,1.5,255.5,1020
"2025-02-28 19:00:00",20572,7.107,54.22,969.84,0.75,1.3,241.3,987
"2025-02-28 20:00:00",20573,6.24,56.13,970.12,0.657,1.3,257.7,984
"2025-02-28 21:00:00",20574,5.883,57.97,970.19,0.257,1.3,305.1,961
"2025-02-28 22:00:00",20575,5.353,60.11,970.4966,0.63,1.6,249.7,936
"2025-02-28 23:00:00",20576,5.293,61.04,970.7167,0.62,1.5,250.2,969
"2025-03-01 00:00:00",20577,4.4,64.23,970.83,0.4,1.3,280.2,937
"2025-03-01 01:00:00",20578,3.73,67.15,970.75,0.1,1.3,346.5,962
"2025-03-01 02:00:00",20579,3.083,68.69,970.6166,0.02,0.7,351.7,911
"2025-03-01 03:00:00",20580,2.907,68.86,970.68,0.05,0.6,344.1,948
"2025-03-01 04:00:00",20581,1.977,73.64,970.6567,0.177,1.1,327.5,968
"2025-03-01 05:00:00",20582,1.663,76.64,970.17,0.103,0.9,339.1,965
"2025-03-01 06:00:00",20583,1.647,77.03,969.9567,0.147,0.8,318.1,943
"2025-03-01 07:00:00",20584,0.927,81.1,969.8,0,0.6,0,916
"2025-03-01 08:00:00",20585,1.13,81,969.6533,0.093,0.6,339.5,970
"2025-03-01 09:00:00",20586,1.333,81.5,969.8867,0.01,0.6,8.92,1003
"2025-03-01 10:00:00",20587,2.567,76.1,969.5233,0.073,0.7,16.14,938
"2025-03-01 11:00:00",20588,3.873,68.61,969.0634,0.08,0.7,17.97,916
"2025-03-01 12:00:00",20589,5.683,64.42,968.16,0.213,1.7,20.29,941
"2025-03-01 13:00:00",20590,8.22,53.71,967.87,0.643,2.1,93.5,1006
"2025-03-01 14:00:00",20591,11.21,42.45,966.9167,0.747,2.5,78.9,938
"2025-03-01 15:00:00",20592,10.84,43.94,966.6733,0.503,2.1,12.98,966
"2025-03-01 16:00:00",20593,9.27,51.07,965.29,0.49,2.1,14.03,1019
"2025-03-01 17:00:00",20594,9.69,56.99,964.9933,0.903,3,350.6,979
"2025-03-01 18:00:00",20595,9.3,55.73,965.8867,0.32,1.3,323.4,989
"2025-03-01 19:00:00",20596,8.65,54.26,966.34,0.51,1.5,230.9,1004
"2025-03-01 20:00:00",20597,7.49,65.23,967.04,0.713,1.6,235.2,1038
"2025-03-01 21:00:00",20598,7.103,70.09,966.6766,0.687,1.7,252.4,934
"2025-03-01 22:00:00",20599,6.633,70.35,966.8766,0.427,1.1,287.4,992
"2025-03-01 23:00:00",20600,6.04,71.46,967.4167,0.15,0.8,326.9,1017
"2025-03-02 00:00:00",20601,6.083,69.41,967.24,0.167,0.8,330.9,997
"2025-03-02 01:00:00",20602,5.653,71.06,966.28,0.14,1.2,328.4,1012
"2025-03-02 02:00:00",20603,5.193,72.32,966.2267,0.187,0.9,327.9,978
"2025-03-02 03:00:00",20604,4.447,74.67,966.11,0.09,0.8,328.9,1004
"2025-03-02 04:00:00",20605,4.61,73.24,966.4367,0.187,0.9,312,961
"2025-03-02 05:00:00",20606,4.597,71.77,966.9567,0.27,1.1,4.039,955
"2025-03-02 06:00:00",20607,4.65,70.41,966.8367,0.06,0.9,349.2,960
"2025-03-02 07:00:00",20608,4.813,69.27,966.88,0.073,0.7,357.7,996
"2025-03-02 08:00:00",20609,4.77,68.78,967.1733,0.26,1,327.1,982
"2025-03-02 09:00:00",20610,4.377,71.88,967.6133,0.11,1,7.615,892
"2025-03-02 10:00:00",20611,6,63.59,967.2767,0.207,1,7.165,1029
"2025-03-02 11:00:00",20612,7.677,57.38,966.93,0.6,2.1,50.12,1015
"2025-03-02 12:00:00",20613,9.93,42.36,966.9867,1.323,4,21.47,1022
"2025-03-02 13:00:00",20614,9.38,48.35,966.8333,1.91,6.4,27.81,970
"2025-03-02 14:00:00",20615,7.56,63.75,966.3766,2.167,7,17.86,978
"2025-03-02 15:00:00",20616,6.123,71.48,966.5433,2.173,6,18.89,1014
"2025-03-02 16:00:00",20617,4.497,80.1,967.0467,1.82,6.2,24.7,977
"2025-03-02 17:00:00",20618,2.587,91.7,967.5433,2.02,5.7,9.3,942
"2025-03-02 18:00:00",20619,1.633,91.6,968.0734,2.27,7.1,14.99,975
"2025-03-02 19:00:00",20620,0.74,91.3,968.9933,2.047,6.8,16.27,959
"2025-03-02 20:00:00",20621,-0.327,95.9,969.2167,1.613,5.6,34.73,954
"2025-03-02 21:00:00",20622,-0.977,96.3,968.5566,1.523,5.3,20.31,1015
"2025-03-02 22:00:00",20623,-1.173,92.8,968.5167,1.633,5,7.926,919
"2025-03-02 23:00:00",20624,-1.29,90,968.09,1.477,4.7,8.49,1006
"2025-03-03 00:00:00",20625,-1.127,87.3,968.3233,1.203,4.2,21.22,1013
"2025-03-03 01:00:00",20626,-1.817,95.7,968.3633,1.503,4.7,33.13,1012
"2025-03-03 02:00:00",20627,-2.127,98,968.25,1.897,4.7,42.09,963
"2025-03-03 03:00:00",20628,-2.39,98.1,968.0466,900,1000,283,928
"2025-03-03 04:00:00",20629,-2.41,98.1,968.1633,1000,1000,279.9,881
"2025-03-03 05:00:00",20630,-2.4,97.5,968.73,1000,1000,279.9,958
"2025-03-03 06:00:00",20631,-2.2,91.8,969.5133,1000,1000,279.9,927
"2025-03-03 07:00:00",20632,-2.083,86,970.1866,1000,1000,279.9,889
"2025-03-03 08:00:00",20633,-1.69,79.38,971.4733,268.1,1000,21.93,904
"2025-03-03 09:00:00",20634,-1.51,77.3,972.4233,1.76,4.8,32.71,931
"2025-03-03 10:00:00",20635,-0.943,70.18,972.72,2.143,6.2,33.49,919
"2025-03-03 11:00:00",20636,-0.1,63.21,972.9366,2.253,6.9,57.32,858
"2025-03-03 12:00:00",20637,0.35,61.25,973.74,2.39,8.4,51.45,914
"2025-03-03 13:00:00",20638,0.637,58.73,973.9633,2.267,5.6,53.14,885
"2025-03-03 14:00:00",20639,0.617,59.07,973.5433,2.18,6.6,53.61,869
"2025-03-03 15:00:00",20640,0.483,56.95,973.0133,2.243,8.1,58.82,930
"2025-03-03 16:00:00",20641,0.193,56.73,973.0467,2.123,8.1,33.79,934
"2025-03-03 17:00:00",20642,-0.36,57,973.3167,1.85,5,49.94,940
"2025-03-03 18:00:00",20643,-0.963,58.86,973.9966,1.747,5.3,104.4,953
"2025-03-03 19:00:00",20644,-1.873,62.25,974.1266,1.6,6.4,40.25,909
"2025-03-03 20:00:00",20645,-2.317,63.56,973.9933,1.34,6.4,42.97,957
"2025-03-03 21:00:00",20646,-2.383,66.22,973.2867,1.363,5.1,55.49,925
"2025-03-03 22:00:00",20647,-2.21,64.11,973.1667,1.11,3,44.04,958
"2025-03-03 23:00:00",20648,-2.073,61.56,973.4933,0.843,3.5,38.63,950
"2025-03-04 00:00:00",20649,-2.18,62.74,973.8,0.767,2.3,24.53,900
"2025-03-04 01:00:00",20650,-2.24,63.8,974.3267,0.703,2.5,34.94,933
"2025-03-04 02:00:00",20651,-2.063,61.74,974.08,0.733,2,27.04,937
"2025-03-04 03:00:00",20652,-2.06,63.89,973.8067,0.82,2.5,15.47,934
"2025-03-04 04:00:00",20653,-1.85,65.17,973.51,0.983,2.7,51.26,946
"2025-03-04 05:00:00",20654,-1.467,64.26,972.7767,1.257,5,58.08,928
"2025-03-04 06:00:00",20655,-1.19,63.48,972.7033,1.163,3.8,81.2,989
"2025-03-04 07:00:00",20656,-1.07,64.41,971.8933,1.373,4.2,48.67,914
"2025-03-04 08:00:00",20657,-1.013,67.4,971.34,1.597,4.9,45.5,937
"2025-03-04 09:00:00",20658,-0.573,64.33,971.02,1.697,6.7,72.17,957
"2025-03-04 10:00:00",20659,-0.503,69.33,971.1167,1.723,7,50.04,980
"2025-03-04 11:00:00",20660,-1.19,80.3,972.19,1.513,7,54.51,870
"2025-03-04 12:00:00",20661,-2.1,92.6,971.31,1.88,6.1,20.67,961
"2025-03-04 13:00:00",20662,-2.1,93.8,970.38,1.56,5.7,12.26,828
"2025-03-04 14:00:00",20663,-1.81,96,970.1866,700.2,1000,303,895
"2025-03-04 15:00:00",20664,-1.3,95.1,969.9767,1000,1000,279.9,952
"2025-03-04 16:00:00",20665,-0.987,95.7,970.03,1000,1000,279.9,958
"2025-03-04 17:00:00",20666,-0.867,95.5,969.3666,367.1,1000,329.6,919
"2025-03-04 18:00:00",20667,-0.63,89.9,969.1067,0.713,2.9,349.1,933
"2025-03-04 19:00:00",20668,-0.647,83.5,968.5433,0.86,3.1,6.012,914
"2025-03-04 20:00:00",20669,-0.707,80.3,968.9533,0.86,5.1,342.4,928
"2025-03-04 21:00:00",20670,-0.723,81.5,970.84,0.54,2.4,352.7,876
"2025-03-04 22:00:00",20671,-0.473,79.4,970.6633,0.683,3,2.1,863
"2025-03-04 23:00:00",20672,-0.517,80.8,970.2333,0.67,3.2,2.641,918
"2025-03-05 00:00:00",20673,-0.12,78.58,969.6667,0.967,4.2,3.627,980
"2025-03-05 01:00:00",20674,0.053,77.37,969.5733,0.89,3,0.329,924
"2025-03-05 02:00:00",20675,-0.897,86.4,970.01,0.337,1.4,44.12,895
"2025-03-05 03:00:00",20676,-1.197,89.2,970.1467,0.183,1.1,30.97,891
"2025-03-05 04:00:00",20677,-1.487,91.8,969.82,0.043,0.6,4.385,940
"2025-03-05 05:00:00",20678,-1.327,90.5,969.3533,0.253,1.4,2.958,956
"2025-03-05 06:00:00",20679,-1.147,88.6,969.6567,0.21,1.4,9.29,902
"2025-03-05 07:00:00",20680,-1.457,91.3,969.71,0.207,2.2,2.445,870
"2025-03-05 08:00:00",20681,-1.077,88.4,970.4533,0.15,1.6,13.78,911
"2025-03-05 09:00:00",20682,-0.91,89.1,971.1333,0.137,0.9,39.47,942
"2025-03-05 10:00:00",20683,-0.01,85.4,971.8033,0.343,1.5,71.05,931
"2025-03-05 11:00:00",20684,1.22,79.86,971.9933,0.687,2.1,42.34,910
"2025-03-05 12:00:00",20685,2.33,74.09,971.98,0.8,2.1,39.93,894
"2025-03-05 13:00:00",20686,3.287,69.86,971.4867,0.743,2.4,53.31,856
"2025-03-05 14:00:00",20687,3.717,65.69,970.5967,0.92,2.9,10.87,899
"2025-03-05 15:00:00",20688,3.89,64.87,969.97,1.077,3,18.3,943
"2025-03-05 16:00:00",20689,3.93,65.13,969.4567,1.103,3.6,8.78,910
"2025-03-05 17:00:00",20690,4.253,61.78,969.5333,0.66,2.3,22.38,930
"2025-03-05 18:00:00",20691,4.04,60.03,970.09,0.347,2.3,33.51,964
"2025-03-05 19:00:00",20692,3.58,61.3,970.8134,0.343,0.9,265.9,959
"2025-03-05 20:00:00",20693,3.337,62.24,971.5333,0.463,1.2,258,820
"2025-03-05 21:00:00",20694,2.72,65.94,971.8633,0.193,0.9,310.3,909
"2025-03-05 22:00:00",20695,1.99,70.11,972.2867,0.063,0.6,348.5,882
"2025-03-05 23:00:00",20696,1.477,74.54,972.47,0,0.6,356,921
"2025-03-06 00:00:00",20697,0.61,79.67,972.2667,0.237,0.9,282.5,956
"2025-03-06 01:00:00",20698,-0.15,83.2,972.2933,0.167,0.9,310.8,896
"2025-03-06 02:00:00",20699,-0.463,84.1,972.3567,0.093,0.7,315.8,909
"2025-03-06 03:00:00",20700,-1.043,86.6,972.4633,0.19,0.7,301.7,871
"2025-03-06 04:00:00",20701,-1.63,88.8,972.3567,0.087,0.6,322.2,956
"2025-03-06 05:00:00",20702,-1.97,90.7,972.36,0.287,0.8,306,911
"2025-03-06 06:00:00",20703,-2.477,91.8,972.7033,0,0.6,358.1,914
"2025-03-06 07:00:00",20704,-2.72,92.3,972.9633,0.033,0.6,358,894
"2025-03-06 08:00:00",20705,-2.997,93.4,973.5367,0.027,0.6,355.9,886
"2025-03-06 09:00:00",20706,-1.893,88.2,973.8666,0.19,0.9,42.13,865
"2025-03-06 10:00:00",20707,0.09,77.91,974.1266,0.687,1.3,88.4,920
"2025-03-06 11:00:00",20708,2.133,64.12,974.0833,0.82,1.7,62.1,914
"2025-03-06 12:00:00",20709,3.423,57.13,973.9,0.79,2.1,89.3,955
"2025-03-06 13:00:00",20710,4.537,49.17,973.5134,1.047,4.4,126.2,867
"2025-03-06 14:00:00",20711,4.723,50.42,972.9233,1.213,3.8,105,913
"2025-03-06 15:00:00",20712,4.95,45.19,972.71,1.2,3.7,58.26,941
"2025-03-06 16:00:00",20713,5.313,42.33,972.5767,1.007,3.6,71.53,907
"2025-03-06 17:00:00",20714,5.307,43.35,972.6367,0.883,3.7,76.25,876
"2025-03-06 18:00:00",20715,4.327,45.97,972.9733,0.463,1.9,269.8,898
"2025-03-06 19:00:00",20716,4.16,44.99,973.3834,0.667,1.9,267.1,941
"2025-03-06 20:00:00",20717,3.33,50.45,974.0533,0.283,1.2,309.2,891
"2025-03-06 21:00:00",20718,2.4,53.39,974.64,0.537,1.5,266.1,879
"2025-03-06 22:00:00",20719,1.98,57.04,975.1266,0.377,1.2,278.6,920
"2025-03-06 23:00:00",20720,1.767,59.14,975.5566,0.77,1.9,239.5,870
"2025-03-07 00:00:00",20721,1.223,62.89,975.96,0.81,1.8,192.5,855
"2025-03-07 01:00:00",20722,0.727,68.9,976.13,0.407,1.6,240.2,949
"2025-03-07 02:00:00",20723,0.57,72.15,976.3667,0.353,1.4,242.4,888
"2025-03-07 03:00:00",20724,0.543,71.65,975.99,0.567,1.4,252.8,864
"2025-03-07 04:00:00",20725,-0.433,75.98,975.9,0.513,1.8,258.1,857
"2025-03-07 05:00:00",20726,-1.393,79.81,976.0467,0.043,0.8,350.7,851
"2025-03-07 06:00:00",20727,-1.647,80.3,976.43,0.063,0.7,344.4,883
"2025-03-07 07:00:00",20728,-1.55,80.1,976.6367,0.387,1,286.9,897
"2025-03-07 08:00:00",20729,-0.797,77.28,977.1,0.53,1.5,233.7,854
"2025-03-07 09:00:00",20730,-0.27,77.22,977.52,0.067,1,359.7,876
"2025-03-07 10:00:00",20731,0.85,73.49,977.4266,0.323,2.3,26.17,873
"2025-03-07 11:00:00",20732,2.907,62.64,976.9933,0.943,3.7,26.16,891
"2025-03-07 12:00:00",20733,4.16,57.95,976.6033,1.327,3.8,14.15,908
"2025-03-07 13:00:00",20734,5.397,45.42,975.97,1.043,3.4,59.3,948
"2025-03-07 14:00:00",20735,5.617,43.01,975.0967,0.957,3.4,46.13,910
"2025-03-07 15:00:00",20736,5.64,45.72,974.81,0.943,3,45.96,922
"2025-03-07 16:00:00",20737,5.483,46,974.5067,0.897,2.9,18.96,848
"2025-03-07 17:00:00",20738,5.477,45.72,974.5167,0.36,1.4,30.02,944
"2025-03-07 18:00:00",20739,5.243,46.47,974.46,0.067,0.9,354.1,889
"2025-03-07 19:00:00",20740,4.46,46.46,974.8633,0.253,1.1,269.5,907
"2025-03-07 20:00:00",20741,3.903,46.2,974.7967,0.257,1,267.5,837
"2025-03-07 21:00:00",20742,3.617,47.07,974.7633,0.327,1,277.2,893
"2025-03-07 22:00:00",20743,2.967,49.93,974.8,0.21,0.8,319.5,825
"2025-03-07 23:00:00",20744,2.323,54.37,974.8167,0.33,0.7,267,843
"2025-03-08 00:00:00",20745,1.973,59.88,974.8367,0.233,0.7,290.8,891
"2025-03-08 01:00:00",20746,1.86,59.47,974.4434,0.02,1,351.3,883
"2025-03-08 02:00:00",20747,2.55,58.49,974.4033,0.68,1.3,265.3,893
"2025-03-08 03:00:00",20748,2.157,62.52,974.0733,0.553,1.5,246.9,885
"2025-03-08 04:00:00",20749,2.033,66.19,973.5267,0.647,1.9,268.3,955
"2025-03-08 05:00:00",20750,1.987,69.39,973.1633,0.647,2.4,295.8,864
"2025-03-08 06:00:00",20751,1.657,71.89,973.2767,0.437,1.2,275.2,916
"2025-03-08 07:00:00",20752,1.46,72.53,973.5233,0.317,1.1,232.3,891
"2025-03-08 08:00:00",20753,1.297,73.79,974.11,0.143,0.9,255.4,852
"2025-03-08 09:00:00",20754,1.89,74.1,974.52,0.023,0.7,1.96,894
"2025-03-08 10:00:00",20755,3.253,67.33,974.7667,0.63,3.1,69.04,887
"2025-03-08 11:00:00",20756,4.23,58.7,974.77,1,2.7,87.6,856
"2025-03-08 12:00:00",20757,4.953,52.3,974.2233,1.17,3.1,100.4,951
"2025-03-08 13:00:00",20758,5.967,46.5,973.5833,1.247,3.5,71.95,891
"2025-03-08 14:00:00",20759,6.593,35.97,973.05,1.46,4.5,50.59,945
"2025-03-08 15:00:00",20760,6.743,34.08,972.65,1.25,4.5,70.52,877
"2025-03-08 16:00:00",20761,6.737,34.3,972.4534,1.15,4.6,65.44,908
"2025-03-08 17:00:00",20762,6.33,36.13,972.4567,0.83,4.6,32.58,953
"2025-03-08 18:00:00",20763,5.89,35.17,972.8433,0.563,2.4,351.6,909
"2025-03-08 19:00:00",20764,4.883,36.85,973.4033,0.62,3.2,217.5,957
"2025-03-08 20:00:00",20765,3.833,39.38,974.1133,0.473,1.7,234,926
"2025-03-08 21:00:00",20766,2.977,40.19,974.7733,0.513,1.4,266,877
"2025-03-08 22:00:00",20767,2.403,44.97,975.4033,0.847,1.8,172.9,912
"2025-03-08 23:00:00",20768,1.523,52.93,975.9733,0.79,1.6,237.3,886
"2025-03-09 00:00:00",20769,1.053,57.36,976.27,0.627,1.7,247.4,917
"2025-03-09 01:00:00",20770,0.703,62.84,976.6533,0.53,1.7,239.2,911
"2025-03-09 02:00:00",20771,0.113,66.92,977.2733,0.763,1.7,269.5,904
"2025-03-09 03:00:00",20772,-0.067,66.47,977.29,1,1.6,245.9,873
"2025-03-09 04:00:00",20773,-0.247,69.25,977.1766,0.747,1.7,248.9,858
"2025-03-09 05:00:00",20774,-0.94,75.47,977.4,0.41,1.7,289.4,926
"2025-03-09 06:00:00",20775,-1.377,77.96,977.6433,0.107,0.7,332.6,931
"2025-03-09 07:00:00",20776,-1.453,80.2,978.2033,0.15,0.8,336,902
"2025-03-09 08:00:00",20777,-1.327,82.7,978.96,0.133,0.9,330.3,902
"2025-03-09 09:00:00",20778,-0.943,82,979.2967,0.193,0.8,84.3,942
"2025-03-09 10:00:00",20779,1.437,73.93,979.8167,0.637,1.2,69.61,868
"2025-03-09 11:00:00",20780,3.78,64.69,980.0633,0.743,2,43.34,889
"2025-03-09 12:00:00",20781,5.773,55.72,979.82,0.82,2.6,68.49,894
"2025-03-09 13:00:00",20782,7.337,43.58,979.1334,0.927,2.9,65.73,927
"2025-03-09 14:00:00",20783,8.34,38.49,978.58,0.8,2.7,45.1,888
"2025-03-09 15:00:00",20784,8.78,36.92,977.7767,0.87,2.9,74.46,900
"2025-03-09 16:00:00",20785,8.94,36.87,977.3633,0.707,2.9,307.2,923
"2025-03-09 17:00:00",20786,8.92,33.3,977.07,0.79,2.6,312.4,966
"2025-03-09 18:00:00",20787,8.41,33.88,976.9033,0.613,2.2,259.5,911
"2025-03-09 19:00:00",20788,7.807,35.66,976.8,0.717,1.4,250.3,910
"2025-03-09 20:00:00",20789,7.117,37.67,977.2534,0.717,1.8,240.1,927
"2025-03-09 21:00:00",20790,6.333,40.87,977.8134,0.847,1.7,215.1,913
"2025-03-09 22:00:00",20791,5.82,45.5,978.1333,0.817,1.5,241.9,901
